index,pred_proba_cb,pred_proba_lgbm,pred_proba_xgb
46,0.018667543974133585,0.05688204352213728,0.03789357468485832
47,0.034387942507409515,0.18229347706450497,0.03203124180436134
48,0.0028339652927423377,0.0076862535059887375,0.012196465395390987
49,0.03641715409152043,0.2668897739480818,0.1914391666650772
50,0.019583955423517044,0.029882094141180707,0.029946504160761833
51,0.009345017844136069,0.3522388578021557,0.21740639209747314
52,0.019648387349134457,0.044037518612862134,0.052523016929626465
53,0.01258911685099756,0.017900948029705502,0.029414981603622437
54,0.0042883563104748725,0.028951879905871385,0.02872990071773529
55,0.13086222719686932,0.18924202655217798,0.11499615758657455
56,0.033917118699153995,0.06697792122316945,0.014075645245611668
57,0.013171635641660616,0.06797498044611362,0.02383917197585106
58,0.8890236103032835,0.9722683873744471,0.9632505178451538
59,0.13483569447067723,0.3486358586986005,0.10568477213382721
60,0.03502783528561242,0.2643511657185833,0.14927776157855988
61,0.05123613984163968,0.19721231124171068,0.1779078245162964
62,0.05567339010065006,0.12098411959114247,0.18546360731124878
63,0.017480012914485546,0.06182336513323205,0.03902604058384895
64,0.9713130622282342,0.9747422601505812,0.982720136642456
65,0.9739136345940304,0.98743535521351,0.9840917587280273
66,0.019527655895118578,0.06495738529249603,0.02644381672143936
67,0.22008210951153795,0.39200140079872065,0.2330232858657837
68,0.055885942438491536,0.28848280361463347,0.09356053918600082
69,0.027233829825489383,0.07216098531399541,0.06855674833059311
70,0.020023939695555115,0.10618348809516541,0.05056403949856758
71,0.01832793468737862,0.06973047534620301,0.0402652807533741
72,0.9379079603594542,0.981805340045254,0.9852279424667358
73,0.04740883082745019,0.15710014858318344,0.16082830727100372
74,0.0042924007567588214,0.006422101774419514,0.005956416949629784
75,0.3598343712681508,0.7657435913234855,0.4658697545528412
76,0.008366170765679963,0.05578019215014965,0.01989707723259926
77,0.005834947837364631,0.02489762157474031,0.02488028258085251
78,0.17882040974110763,0.5415622793088488,0.38386520743370056
79,0.018645539010296426,0.08837358123244712,0.05630461126565933
80,0.0180721480741599,0.13705480969836978,0.05224442854523659
81,0.15895705283682682,0.28231469031367007,0.11252433061599731
82,0.020813883128359693,0.047438918345420925,0.08399373292922974
83,0.1002296048162141,0.19564860860613242,0.19498474895954132
84,0.01324153393835688,0.017373869912398185,0.015228800475597382
85,0.025538272356592968,0.09610183409645948,0.06798621267080307
86,0.03394952867130843,0.05831920343345497,0.030518433079123497
87,0.03404109866418184,0.2672909171590349,0.11336852610111237
88,0.024000179210861432,0.058347695993119064,0.0632367804646492
89,0.006084932640521321,0.042513143598374804,0.02750067599117756
90,0.023497029118457954,0.06277859685695636,0.050310168415308
91,0.7404287525278166,0.9495250402230896,0.9543001055717468
92,0.02570145432737735,0.07481867693225275,0.051130373030900955
93,0.9150019217018216,0.9612256646099212,0.9814918637275696
94,0.012987970878914824,0.02666986937135557,0.005763644818216562
95,0.9608190575182934,0.9527764298636456,0.9249567985534668
96,0.01391431006393437,0.08960407971665406,0.060008786618709564
97,0.026459754962309068,0.06549625105946615,0.06566263735294342
98,0.007520469808659519,0.015989994200896886,0.018246976658701897
99,0.04323700780270786,0.2800092643339349,0.23674488067626953
100,0.007632334126869931,0.014273948358574227,0.02145697921514511
101,0.011406271080933382,0.016191583389111752,0.015772365033626556
102,0.03303571404140418,0.2266317152881301,0.11252736300230026
103,0.9809511665877277,0.9750937830722257,0.9866595268249512
104,0.6508703898007262,0.3431670056551272,0.31395065784454346
105,0.028274089608998212,0.09943914015264047,0.17327825725078583
106,0.10675965709648773,0.09676436144783157,0.06312938779592514
107,0.02894250486702798,0.06158363985883892,0.04237394407391548
108,0.2242882163438174,0.6060843655258391,0.5397456884384155
109,0.03969790361061662,0.10274991308826789,0.048394493758678436
110,0.010867857686072182,0.01523579408648574,0.01628476195037365
111,0.042978112180856905,0.08939374006296037,0.02156364545226097
112,0.23702246775827684,0.15991232240389755,0.021682176738977432
113,0.04629924670381342,0.22638817901494332,0.30656468868255615
114,0.008176741161545592,0.005920822263737718,0.008973903954029083
115,0.004948538560177,0.015502540885790794,0.013306859880685806
116,0.012934830520659227,0.044518108200878266,0.04875395447015762
117,0.010019920864957654,0.1396587289995728,0.06238333508372307
118,0.008898009848945069,0.006689468307096589,0.011001641862094402
119,0.025806989599066257,0.12317023284788355,0.14722612500190735
120,0.9717898889377964,0.9807796673829708,0.9899688363075256
121,0.02069434695911352,0.03091154734227034,0.024374311789870262
122,0.17714118189321013,0.4328426453730766,0.4422990381717682
123,0.015707291603548414,0.11788886157938837,0.09205161035060883
124,0.05800938940423469,0.09457832067526709,0.06671947985887527
125,0.005279175890490648,0.043330705015304206,0.02950519137084484
126,0.03122471292787568,0.2938043164901949,0.4441678822040558
127,0.058719036074680514,0.4033194318934103,0.08397646993398666
128,0.9837891164059257,0.9839309309880511,0.9913942217826843
129,0.05249470108887057,0.577489914446819,0.25915616750717163
130,0.018928748449112246,0.05048235081036323,0.09304890781641006
131,0.014533825458624042,0.03534847500693604,0.02829613909125328
132,0.31782418662463235,0.5859247930718275,0.40022680163383484
133,0.019343957061604605,0.08621457874234051,0.037241607904434204
134,0.015287273782238271,0.017695152584818973,0.025331487879157066
135,0.0730857366011231,0.19202399958034969,0.15572065114974976
136,0.03956305518912471,0.06376139345729376,0.048611197620630264
137,0.16132530140614343,0.12661685905612755,0.08239724487066269
138,0.04309043795628582,0.11569475400881774,0.026433579623699188
139,0.009430455604298366,0.05355185626605419,0.027568191289901733
140,0.02113735847876514,0.04685659032496243,0.03257160261273384
141,0.021043448513073767,0.004519762105436977,0.010474985465407372
142,0.06558509608090961,0.14432979960438722,0.11135562509298325
143,0.016442336018437684,0.03198997705585734,0.020315269008278847
144,0.018462024984231634,0.14533982606933707,0.044581957161426544
145,0.2257059459740364,0.43120112412849254,0.717697262763977
146,0.02303158288736488,0.015425183682060835,0.20572276413440704
147,0.9911150445264488,0.9754103983292852,0.984272837638855
148,0.02044805461363261,0.031845377466161076,0.034420695155858994
149,0.02579676758703839,0.09842477095253485,0.06297256052494049
150,0.11844817154375555,0.22873636039668913,0.38485756516456604
151,0.04060698712190892,0.1941166395649812,0.19864538311958313
152,0.007193668263541208,0.017536457829535803,0.020397689193487167
153,0.01323357588942349,0.03235676072332259,0.020929863676428795
154,0.028026142711968995,0.08911684672754794,0.06082376837730408
155,0.05574202910933419,0.03070091196920987,0.021463729441165924
156,0.010548598768942359,0.05997619452655107,0.047266632318496704
157,0.029513031592731977,0.05664231289291531,0.04848477244377136
158,0.017826368961825986,0.06696395833839439,0.03489108011126518
159,0.024116202314714383,0.16938510968123316,0.2477540671825409
160,0.018299244312118688,0.058573996704648065,0.06085500866174698
161,0.026921387385363864,0.026032569515329406,0.023151259869337082
162,0.7960350457025265,0.8741150912076523,0.8909608721733093
163,0.01100358132647494,0.09419275369620891,0.04412186145782471
164,0.028921840002462614,0.07009606252915876,0.05009683594107628
165,0.07088268499554301,0.33933094251687257,0.06353402137756348
166,0.00926954807973254,0.022068906614148703,0.02561415359377861
167,0.010671788119152648,0.05575408727666038,0.028881004080176353
168,0.022356361982010936,0.04176337893387499,0.03180555999279022
169,0.022768659176741635,0.27250198316584756,0.10855968296527863
170,0.01433476273070529,0.03096850553341917,0.025279486551880836
171,0.01890970269574564,0.022550059317491034,0.043858662247657776
172,0.07545549738467504,0.15549522239634078,0.10543736070394516
173,0.033177845114512154,0.065382968934574,0.013788515701889992
174,0.011494218252657177,0.08494305371184212,0.020197950303554535
175,0.004028608092709768,0.020278256707718472,0.010283160023391247
176,0.9467657528623352,0.911273957566561,0.9615538120269775
177,0.04061343690361142,0.12281230866038254,0.07378585636615753
178,0.038847587383753324,0.04187955405506772,0.0718228742480278
179,0.007187596678221474,0.03180043138375561,0.06583424657583237
180,0.2889618637575736,0.6962303062999756,0.6856119632720947
181,0.008457128034588418,0.02708910222960462,0.024035677313804626
182,0.008563118001661102,0.02026276577853344,0.011046146973967552
183,0.022199912027543883,0.04346562311681671,0.043548017740249634
184,0.034157188156755114,0.02846845824264857,0.033448148518800735
185,0.010047859132761097,0.05074600720385328,0.014046519063413143
186,0.03537006422986894,0.11874328020494686,0.13857607543468475
187,0.020252282284901998,0.11739960315997197,0.04702422022819519
188,0.008810735024002142,0.32918431236787854,0.15649335086345673
189,0.9961940068761655,0.9963896855201759,0.9937175512313843
190,0.04112598204549361,0.15101832750426203,0.0872192531824112
191,0.033983635993628705,0.09537658818617553,0.0681324303150177
192,0.013117418984039522,0.04032708623533102,0.025458108633756638
193,0.061354499490161286,0.051549084062644794,0.011340341530740261
194,0.014706866094865151,0.031034777071807795,0.0195834469050169
195,0.006460775859410881,0.0190781566866403,0.012183889746665955
196,0.0064300029279216,0.032077670853518016,0.0180966779589653
197,0.02466669495139569,0.07140724269028942,0.047294605523347855
198,0.9265749315617752,0.9587539447396471,0.9846125841140747
199,0.4838936656151298,0.7153923774612039,0.5493173003196716
200,0.029786996282843856,0.2797430641011073,0.18057049810886383
201,0.015365030188385535,0.03926873249535658,0.0191390011459589
202,0.016991425210001097,0.06613000613004778,0.05292951688170433
203,0.004259785515839954,0.026452732666446835,0.018633373081684113
204,0.008121630391833078,0.01903360176214957,0.022200586274266243
205,0.7731683643149566,0.8790576657943029,0.9291787147521973
206,0.10050307996316535,0.3760082503970836,0.33076590299606323
207,0.014892079369593473,0.02910281681771884,0.02530362457036972
208,0.020216102701788308,0.05825581728076149,0.011252929456532001
209,0.04465179846776008,0.3630950561266208,0.17762383818626404
210,0.00725198013148448,0.039233856111570625,0.01948563940823078
211,0.00853401882608175,0.031188123755520603,0.027099765837192535
212,0.0170607778718353,0.10406202471293013,0.07298105955123901
213,0.016470681769301436,0.017485235879167813,0.02341127023100853
214,0.052854636562061616,0.11040731529113197,0.09660223126411438
215,0.011781096398522787,0.1348586681454352,0.11226711422204971
216,0.005487556373637092,0.030226613984551717,0.01483628898859024
217,0.02136130587311854,0.08997079301240872,0.05074143409729004
218,0.022606220501348227,0.041280456652121225,0.01847509667277336
219,0.0499464963309543,0.10057721809067306,0.062165968120098114
220,0.030432748032777773,0.07177067212850373,0.08629677444696426
221,0.0045971164986724385,0.01932473803761555,0.017055274918675423
222,0.020289782423387772,0.060614011874788105,0.03239364176988602
223,0.025932551516898057,0.037507815140854314,0.020791083574295044
224,0.05091894048132465,0.16079103190940552,0.034697044640779495
225,0.018555570470161254,0.07080352905043581,0.03352506458759308
226,0.13475117041705115,0.10748908875163206,0.022979173809289932
227,0.014746934449535929,0.02713864426230555,0.021703289821743965
228,0.017753779791736805,0.10757751363606559,0.18965263664722443
229,0.05316396388867022,0.1731274889883146,0.10993927717208862
230,0.022952081617460533,0.04350930262921487,0.06316541880369186
231,0.1060206164996039,0.25091558511290457,0.08971041440963745
232,0.01334014385051794,0.1039440175502772,0.05785896256566048
233,0.007431885110188559,0.010509439902208666,0.008594459854066372
234,0.013179610830914474,0.0487937845297068,0.07661664485931396
235,0.019952105189037214,0.076254701452234,0.05751686170697212
236,0.010996805720205293,0.033483412783925706,0.050112634897232056
237,0.0049182951514509686,0.061760378864328024,0.04049508273601532
238,0.01236681458401911,0.03527557161855406,0.027537332847714424
239,0.007297958581295441,0.03487317270835028,0.04964197427034378
240,0.01037205453439471,0.022031870597857682,0.02304242178797722
241,0.01852912213833436,0.05114366249615277,0.07491645961999893
242,0.009128997574057152,0.02589598092456383,0.015874849632382393
243,0.1705966653008382,0.5230847295812354,0.48839443922042847
244,0.9872004984550822,0.9797825478773656,0.970106840133667
245,0.025151784089932232,0.15646000473722496,0.0827980637550354
246,0.30159601554746296,0.41608484661926093,0.28982338309288025
247,0.6064614204265228,0.786417445894677,0.900631308555603
248,0.010365287020664122,0.09726754053158089,0.051691751927137375
249,0.13149878571994694,0.09565384211621625,0.10113222151994705
250,0.014620079756915276,0.13340014151918234,0.04995851218700409
251,0.059149621227360526,0.10531266329938072,0.06710106134414673
252,0.004634534310689582,0.05798865013963581,0.03514791280031204
253,0.018944223607131817,0.050040908259377605,0.042586229741573334
254,0.008448832880488238,0.05779127416582484,0.04185643419623375
255,0.034847388751498634,0.08234759426311698,0.03785271570086479
256,0.9290007506014706,0.9702285767329262,0.9808776378631592
257,0.023218636727476486,0.08435618776308433,0.03653094917535782
258,0.038333592340299066,0.12254829607219996,0.11905040591955185
259,0.016743414065977916,0.04565642662215789,0.04200680926442146
260,0.015327551246224251,0.053484469664456094,0.055807195603847504
261,0.024060087755928435,0.036587519021451236,0.04531557857990265
262,0.09027625677269961,0.16128999595328788,0.14030632376670837
263,0.03318243398142953,0.07752264448352664,0.04101023077964783
264,0.044242414609000774,0.09680001610548235,0.114808589220047
265,0.006033573450731872,0.021739426118118854,0.020717987790703773
266,0.021860241020725778,0.04472707652731695,0.04927653446793556
267,0.9752657235333202,0.9863644222319593,0.9914214015007019
268,0.9937004613891702,0.9783172777287479,0.9803195595741272
269,0.015543513690374584,0.07184523378635307,0.0602397657930851
270,0.010153602621519356,0.03334468690174859,0.020432136952877045
271,0.00717573287927364,0.05345363187048774,0.034181103110313416
272,0.05428758093196322,0.3846023996120339,0.26336556673049927
273,0.005653873493576957,0.06304519524818597,0.0652940571308136
274,0.033532452694803934,0.2363092242006249,0.11489542573690414
275,0.01600115774531427,0.08250195585326668,0.060034703463315964
276,0.02033187779323559,0.2612202527576201,0.07213509827852249
277,0.008535628821056997,0.0344065571843533,0.016675271093845367
278,0.008578885771064743,0.02746249550029653,0.03438572213053703
279,0.025511683673466883,0.039639948449000255,0.02667766623198986
280,0.007253474767246799,0.04202000977126717,0.028381340205669403
281,0.02136814613357868,0.01596762023957291,0.01449708640575409
282,0.027429954047914068,0.04534457820901633,0.03775085508823395
283,0.025999683174343483,0.01646574439692506,0.014705698937177658
284,0.9884320751656382,0.9938786633619575,0.9889277219772339
285,0.038501525089982586,0.05871788424398236,0.04809919372200966
286,0.0016162606955749763,0.012662196606380793,0.02236284129321575
287,0.0072443516907957795,0.02427296570455643,0.01572982221841812
288,0.031305345401157036,0.06138927060512742,0.057418130338191986
289,0.011373493738172341,0.05683416565653954,0.039610713720321655
290,0.018943995570948117,0.05024610696857558,0.0245828740298748
291,0.023299611172856297,0.023708880890929703,0.014227861538529396
292,0.005960627756007667,0.02884103041200561,0.026074087247252464
293,0.9854333132844791,0.9728726400107485,0.9755732417106628
294,0.026910799232107492,0.038913627858914564,0.03710721433162689
295,0.053797674162712465,0.05344986438460631,0.02820233814418316
296,0.995932088942365,0.9923722701213155,0.9904530048370361
297,0.06508896209725641,0.42090511878176384,0.12632052600383759
298,0.08261887337438552,0.11175352131004462,0.09638167172670364
299,0.013057467172553407,0.06998121740141788,0.16459336876869202
300,0.03494840047586067,0.09938113233954587,0.09001621603965759
301,0.016726210578400656,0.06041842635284311,0.045989781618118286
302,0.9058287664610276,0.9820108503700792,0.9786041975021362
303,0.028794231676223195,0.041487098299045885,0.03638378530740738
304,0.01473143277709333,0.11907127997088227,0.04897988587617874
305,0.008801728466345792,0.005709202019604699,0.00951384101063013
306,0.02551806894203109,0.03989289416486071,0.033654019236564636
307,0.8979080467098692,0.9496967198368311,0.9179198741912842
308,0.04021426120275418,0.049505075586080464,0.03652394190430641
309,0.04389608896606046,0.1749683354974215,0.06571648269891739
310,0.017551825361881816,0.033670868259975506,0.02357880026102066
311,0.014574791863972312,0.0286116879899643,0.009595625102519989
312,0.006509618066052246,0.2454126552955851,0.0975537896156311
313,0.016431816815062856,0.01982283919518916,0.01721903681755066
314,0.04377224813617483,0.1216188552151558,0.0270941611379385
315,0.03621530390351583,0.14513050432380842,0.09017229825258255
316,0.021680283302344932,0.04653924960413506,0.05694805458188057
317,0.00856493088618676,0.09275551603007212,0.10620129108428955
318,0.0210641915245225,0.11225074127354069,0.04529079049825668
319,0.18592740538534117,0.06778634676607068,0.0230132844299078
320,0.025531169489214776,0.09927398859172124,0.07560696452856064
321,0.017755361686999666,0.13082131002057834,0.1001804918050766
322,0.0023577936253783576,0.021330935787594645,0.04330650344491005
323,0.008464620159553193,0.013945763890992304,0.013515870086848736
324,0.034663558833460124,0.2227108643373677,0.09188967943191528
325,0.02815458603416138,0.1321868734465275,0.06586939841508865
326,0.02108974820075548,0.09675153361289732,0.05423461273312569
327,0.015234197232648346,0.03103637815122214,0.027756953611969948
328,0.010216438133231672,0.09281737191238727,0.02293975092470646
329,0.1506777996634726,0.1283757773396016,0.1515035182237625
330,0.06426600321306024,0.15899624645604044,0.1599177122116089
331,0.726548262786636,0.9485890830864228,0.9471824765205383
332,0.02464403336015607,0.06900799564764214,0.02579534240067005
333,0.012858841532213686,0.04930812106052957,0.05152716115117073
334,0.004575092797249925,0.014716308765462304,0.01152524258941412
335,0.04999616114862145,0.24662271302470193,0.060742609202861786
336,0.010791629580654691,0.04233027454966092,0.02743607945740223
337,0.9100823205496132,0.9409298192764517,0.9250342845916748
338,0.9139716887025153,0.9580196175121507,0.9752257466316223
339,0.01011994904839775,0.07250648808232703,0.035652171820402145
340,0.08137195630536896,0.1821400131987449,0.034042466431856155
341,0.01816758075663129,0.0774206335677091,0.0687694102525711
342,0.017800474633788414,0.06467429636409554,0.03595700114965439
343,0.08965567180579857,0.21625636533605033,0.2685726284980774
344,0.006645354774463685,0.04247613978852152,0.047364890575408936
345,0.013919439148719934,0.0774768470233036,0.04150169715285301
346,0.019342382875021876,0.03433185021941755,0.023678896948695183
347,0.00989255371663874,0.03376330829020886,0.017585597932338715
348,0.8246432087926887,0.9110576860874822,0.9173099994659424
349,0.052263861887740716,0.20395308802764375,0.13653646409511566
350,0.10658986810291124,0.3650325777254924,0.12684769928455353
351,0.030300586536105935,0.1511901493401678,0.09744220227003098
352,0.09192819820437964,0.5860865731987676,0.1568414568901062
353,0.005106159824424048,0.014422806407475177,0.016914770007133484
354,0.1501037245434136,0.26064126032865254,0.2449149638414383
355,0.924079312176625,0.9204131247140369,0.9653600454330444
356,0.14851347153315575,0.15290688503009678,0.09658036381006241
357,0.020821632710648744,0.381614134957363,0.22954414784908295
358,0.016829131007010053,0.06516262399486385,0.029327023774385452
359,0.007766533427618797,0.05061486929772177,0.016657281666994095
360,0.12766383367375142,0.2932885269110902,0.22900184988975525
361,0.05641598234840825,0.1563960103362913,0.0707724466919899
362,0.09892968258324744,0.18419414487595934,0.14712975919246674
363,0.042176028134621846,0.09807074554906288,0.06495514512062073
364,0.007864339362358709,0.023275082693369233,0.019111134111881256
365,0.008688421280092836,0.11065234802872022,0.03942757472395897
366,0.9739558820436364,0.9802587412395573,0.9856773614883423
367,0.9110271571542189,0.8398509814577363,0.8989750742912292
368,0.0029916378230047053,0.014748028675814897,0.016328414902091026
369,0.009136007777406238,0.025028488339919736,0.02925846166908741
370,0.006803689161019229,0.028995268928852264,0.021415116265416145
371,0.06719037412585603,0.4254045098783797,0.3651597201824188
372,0.007311698888913988,0.04535198257203004,0.03720344230532646
373,0.00824432613956707,0.023402849745975077,0.04250897467136383
374,0.9599327688316259,0.9834356540046536,0.9819676876068115
375,0.009533248555126664,0.10927136083047549,0.06503798067569733
376,0.02614848094527643,0.10260722903494257,0.1122230589389801
377,0.04005070472409107,0.17776854790033797,0.1587071269750595
378,0.06630521477718407,0.3118605836548761,0.21627561748027802
379,0.009588764995930801,0.020474784052947632,0.015498925931751728
380,0.008961749646842009,0.02990705221239613,0.013179291039705276
381,0.7516253844622676,0.8462008392788013,0.7457396984100342
382,0.004119953315056981,0.017206106720671105,0.020205507054924965
383,0.022378997539634723,0.03214259500735919,0.03204691782593727
384,0.024828690477138045,0.008903896353250567,0.01761084794998169
385,0.02356464841194577,0.09195794982364071,0.09332863986492157
386,0.006693070020693965,0.015388735392879485,0.011784227564930916
387,0.01606714980494363,0.08742819394626437,0.04470639303326607
388,0.021235614638471092,0.0938905768093101,0.045298706740140915
389,0.0296728936476118,0.06615108153929239,0.03254583105444908
390,0.12769142988445234,0.5155985304857315,0.36974045634269714
391,0.009898272628575266,0.023053312121584325,0.01927201636135578
392,0.08063727817899882,0.20070427573494917,0.06369725614786148
393,0.1010619751739679,0.5012502112242603,0.1442425698041916
394,0.02928441693111485,0.12401342366412237,0.07834648340940475
395,0.8442292938562322,0.9568601351515982,0.9741765260696411
396,0.06573762891713635,0.29445587953610314,0.14510712027549744
397,0.03628449069035236,0.04800826891199661,0.026290463283658028
398,0.018234285823648274,0.0893736007576928,0.0981770008802414
399,0.012946315678280368,0.037319079187294824,0.04659140855073929
400,0.008096170681646864,0.0321441314699483,0.012494663707911968
401,0.025888871040714953,0.09762977212851903,0.09809362143278122
402,0.94247065644501,0.9689661576264493,0.989863932132721
403,0.03546301378645333,0.09684641626660266,0.03466815501451492
404,0.01209921570614319,0.022567408870927147,0.022421488538384438
405,0.01588209172220057,0.136052427403699,0.10587858408689499
406,0.024470156574202706,0.03738771887943574,0.04956691712141037
407,0.02153327388177877,0.11553291443735242,0.11047104001045227
408,0.8314764602973961,0.9125707902783873,0.8957922458648682
409,0.015223761514162187,0.08531771023045201,0.06362554430961609
410,0.013766842230144637,0.13336933890075642,0.03507295623421669
411,0.005843699805637496,0.013986857125290722,0.021946437656879425
412,0.008401002708120817,0.024344992964767883,0.013020122423768044
413,0.5379082697387557,0.5262057966484239,0.7462482452392578
414,0.011492341410847741,0.09947729583604131,0.03960960730910301
415,0.03488494526298744,0.08171914321528391,0.10220179706811905
416,0.034040493616297615,0.1047776649398414,0.08310847729444504
417,0.007485767779406454,0.0070664516548383585,0.009113753214478493
418,0.011655341062589584,0.0934987740924737,0.05954134836792946
419,0.98631421026214,0.992754194080359,0.9850373864173889
420,0.010334959068181911,0.06510706746536632,0.07821333408355713
421,0.008023278437809407,0.020221248375554324,0.015327109955251217
422,0.012081234022187737,0.038150975331545454,0.053595807403326035
423,0.028498371780815168,0.1152431870162239,0.07906750589609146
424,0.008243350948684287,0.01886776873481445,0.02269716002047062
425,0.02167745576640122,0.037980052936272046,0.022140955552458763
426,0.014073421792723924,0.032715393476912186,0.017254570499062538
427,0.020389499906009332,0.076468990694207,0.036817822605371475
428,0.014207423119011818,0.18541824099531165,0.13197802007198334
429,0.011698342087422512,0.016966911819947396,0.02571452595293522
430,0.0727645028611489,0.10859801080785822,0.06726368516683578
431,0.016090690570779543,0.018950417667962596,0.017088057473301888
432,0.009991319949744056,0.044738513929823205,0.023040086030960083
433,0.036725000300131136,0.09801147148186799,0.06777133792638779
434,0.0073611514682539,0.015488106201316493,0.010005543008446693
435,0.9735692162805293,0.973725053134853,0.8709239363670349
436,0.007270907704490365,0.03161900303161895,0.026852518320083618
437,0.05954312026663378,0.0841898222991704,0.20865115523338318
438,0.0050303030592312335,0.011721562773117793,0.00906602293252945
439,0.7778361405201322,0.9538844547493212,0.974145770072937
440,0.9724897911698767,0.9815994445800613,0.9841146469116211
441,0.020095155486194737,0.023641963149791514,0.013692743144929409
442,0.018766066595962007,0.0692567692245723,0.06124403327703476
443,0.04296027322135292,0.08093625896229806,0.06700719147920609
444,0.028109046283677466,0.18550592647442773,0.12190113216638565
445,0.012440326991571783,0.02170643688957897,0.011801159009337425
446,0.00904485337539295,0.03264508018822246,0.04301094263792038
447,0.012376478378753126,0.04681442506369583,0.018839620053768158
448,0.0023877281330442063,0.008025621214834385,0.017081161960959435
449,0.0241715003418108,0.20662502348849945,0.13141131401062012
450,0.012949238342510518,0.014787909110775134,0.017583636566996574
451,0.010552755889694744,0.1680285197982806,0.03269189968705177
452,0.006736824227793527,0.0443106346365302,0.024886980652809143
453,0.006913222890394002,0.018096196127495325,0.016581183299422264
454,0.3482938436081911,0.45121769986217514,0.3317849636077881
455,0.9439892741900733,0.98576200240136,0.9933379888534546
456,0.01871364438567518,0.04333828597169267,0.03459795191884041
457,0.020991256093223193,0.21956375770205017,0.09267902374267578
458,0.01868401523174781,0.048517317442247986,0.021107617765665054
459,0.06308268218181955,0.0954710131910476,0.21470296382904053
460,0.1124012582907517,0.4192019533806178,0.5130155682563782
461,0.03636755742516909,0.14924765462621342,0.06645718961954117
462,0.031331666135737145,0.21259989584388034,0.17568641901016235
463,0.018424907881961536,0.06348752638221096,0.04515337944030762
464,0.0039292897997636675,0.07878510942306267,0.05183388665318489
465,0.09796191781230892,0.543409887652585,0.20746448636054993
466,0.009363736985695486,0.0616005965788495,0.0931941419839859
467,0.009157146265231892,0.01725192081443218,0.009520187973976135
468,0.00977066313791269,0.03845018652271942,0.04584446921944618
469,0.46221562036078245,0.8193111240620066,0.8748964071273804
470,0.00889876003425691,0.09470482606093522,0.021995779126882553
471,0.041194433525334466,0.05001680335827011,0.014878290705382824
472,0.00792273033109136,0.010985127076371837,0.0145308468490839
473,0.17199442455120156,0.4347356225466578,0.4422702193260193
474,0.009104390011510624,0.04873054154885469,0.02155314013361931
475,0.05272140441170162,0.06510640350120377,0.04503963515162468
476,0.10286537002670151,0.2389421117529194,0.21595442295074463
477,0.00518090764761239,0.010704461235618804,0.00940240453928709
478,0.021933577552027222,0.022228529939920985,0.028399039059877396
479,0.012672318626253247,0.05932780096495554,0.034303344786167145
480,0.020480321526234815,0.059198317048306213,0.05487368628382683
